"","ko_id","add_backB","add_backC","pFe21_9A","pFe19A","pFe19B","pFe19C","pFe21_9B","pFe21_9C"
"2499","K14771",5.12329301594419,5.34224662459823,5.7918062527338,5.85290949347403,5.81675601694817,5.79952027565945,5.43826410363232,5.82106754575172
"2500","K10844",4.70847128408403,5.03203011628222,4.90278116357978,4.98408240335332,5.00486158705182,5.64055185892909,4.99353869636282,5.2900878265736
"2501","K11827",5.75052272482987,5.78359459627032,5.74740520987062,5.43844528215566,5.35237122914404,5.61628918567909,5.27741687188055,4.99140925824675
"2502","K14213",5.62562633732515,5.30713446540515,4.81610947763809,4.76386082981924,5.08191133869069,5.28614326943515,5.27741687188055,5.12400444432601
"2503","K08592",6.39889335559114,6.73765038847916,6.26921621532347,6.80803546971809,6.87837720425205,7.08134599206822,7.00783316739522,6.73239604550055
"2504","K09668",5.7371839664716,5.40988093902417,5.06064982280389,5.38928149449575,4.92305724446273,5.46107276296681,4.957926792256,5.2900878265736
"2505","K04558",4.17690379766909,4.28396279612654,4.39437897551672,4.68123855852436,4.92305724446273,4.32077430308287,4.88367637888146,4.52692005057997
"2506","K21878",4.17690379766909,4.28396279612654,4.39437897551672,4.68123855852436,4.92305724446273,4.32077430308287,4.88367637888146,4.52692005057997
"2507","K12831",4.967989342335,5.15685868890756,5.26719254439961,4.68123855852436,5.08191133869069,5.34696728480051,5.62713503058153,5.04603916421167
"2508","K12836",4.45431367401355,4.79363794333221,4.90278116357978,5.17278358099599,4.83581398021254,4.80513807092394,5.27741687188055,5.24467522425656
"2509","K20182",5.24344989386629,5.19601825587557,4.39437897551672,5.04998940584271,4.83581398021254,4.66367253677779,4.957926792256,4.93442809572294
"2510","K01950",3.92512169743489,4.50067051101057,4.62299004036672,4.59283563988813,4.12466798416602,4.10252563801767,4.48330038449561,4.64171030883717
"2511","K17292",4.89542052293006,4.68448833239034,4.26125715635484,5.17278358099599,5.08191133869069,4.84903075031546,4.84490855553366,4.96322618755813
"2512","K15441",4.791930568635,4.84492175494925,4.51402974045441,4.39438951853489,4.41098717140293,5.01119480599624,5.15857062500568,4.81245137095118
"2513","K20403",6.05917515856877,5.56572715372202,5.65413812783622,5.48591489642736,5.28963753383967,5.56645616145166,5.83206815059862,6.08415815159798
"2514","K06934",4.0332049915776,4.43273137785463,3.72101777063876,3.84913674762801,4.27677957492111,3.58571983713356,3.87432977730989,3.97268963058921
"2515","K12402",4.87030991282583,5.03203011628222,4.98406919284981,4.28124800268776,4.64134179111593,4.7125928257059,4.37353778282438,4.48615005456083
"2516","K13240",6.72069076740867,6.60268346827025,7.1822138258702,7.31260352118888,6.93946920920064,7.2225255044337,6.8583926884988,6.62420107909793
"2517","K13241",6.72069076740867,6.60268346827025,7.1822138258702,7.31260352118888,6.93946920920064,7.2225255044337,6.8583926884988,6.62420107909793
"2518","K09391",4.89542052293006,4.84492175494925,4.39437897551672,4.49765623422506,4.64134179111593,4.66367253677779,5.2486672232368,4.48615005456083
"2519","K17584",4.81858741011192,4.68448833239034,5.20179388778037,5.17278358099599,5.00486158705182,5.34696728480051,5.48795205367103,5.35549182533885
"2520","K03847",4.967989342335,5.73223016180095,5.55418092105477,5.61927320720947,5.90189631058289,5.40520362042023,5.53591524562846,5.37661652604279
"2521","K08967",5.92506099051419,6.28716623169232,5.50136723763528,5.74096146457995,5.81675601694817,5.48818075218552,5.77367559477575,5.45800983954352
"2522","K11417",6.01587004563603,5.94987546026036,5.87660364295086,5.53180770986305,5.52501539798705,5.3168937625869,5.88812984392437,6.08415815159798
"2523","K03189",4.73690050741612,4.56501783167434,4.26125715635484,4.28124800268776,4.12466798416602,4.44618145982845,4.042224925691,3.90483067108606
"2524","K20161",5.20457224742377,5.11652712316249,4.51402974045441,4.68123855852436,5.08191133869069,5.15567297370466,5.33315837376353,5.07253575899874
"2525","K03843",4.38155450897215,4.11290802815795,3.93487807779479,4.59283563988813,4.27677957492111,3.92784878957003,4.25247561619039,3.75276568910618
"2526","K01120",6.7472478267034,6.35610375413866,7.19859035967843,6.78959391438999,6.55275817836876,6.9913158143155,6.4906971620909,6.84043851321733
"2527","K20352",6.09080567544488,5.83314359701558,5.50136723763528,5.77927896244887,5.35237122914404,5.84181242311294,5.30557215168089,5.51604896581468
"2528","K09578",5.64006872095448,5.83314359701558,5.32959157579315,5.48591489642736,5.08191133869069,5.40520362042023,5.43826410363232,4.99140925824675
"2529","K03178",8.91591244835661,8.90126685949939,8.84489561291191,8.55504519741738,8.49084746180061,8.6600027846962,8.0886732907929,8.54842975172727
"2530","K18663",6.44025847677954,6.30471619709071,6.60140698979986,6.61197008714886,6.32683451963862,6.35927038182121,6.80169601624812,7.09828163596519
"2531","K21104",5.53567270986383,5.94987546026036,5.60505729772566,6.22857375508504,5.81675601694817,6.23867212779122,5.60488523744744,5.88068320584122
"2532","K03241",3.80368117001131,4.36070293789562,4.26125715635484,4.39438951853489,3.9475271791568,3.92784878957003,4.18676524857046,4.60461291266766
"2533","K17759",5.20457224742377,4.84492175494925,5.1330731949057,4.49765623422506,5.08191133869069,4.93261224610546,5.09497957081484,4.52692005057997
"2534","K11094",3.66358926753772,4.01611222604498,4.26125715635484,4.01379929287045,4.41098717140293,4.50427026519725,4.31458836877884,4.30761676574158
"2535","K16060",4.64962684548481,4.9876833903964,5.06064982280389,5.11279067092663,5.28963753383967,5.28614326943515,5.48795205367103,5.4381082627128
"2536","K06158",6.2297418853541,5.70582332546798,6.10409935407052,6.65339116820288,6.32683451963862,6.05411774382788,6.04405807010134,6.26202487711673
"2537","K00913",4.13109959534137,4.01611222604498,4.62299004036672,4.15567892709546,4.64134179111593,4.1801201593817,4.31458836877884,4.71277588382683
"2538","K12604",9.11190171738689,8.59617918696861,9.04798605050044,8.40612801767823,8.59550997362309,8.53839774675832,8.97740801881644,8.95321263442199
"2539","K15711",5.22415040456407,5.19601825587557,5.32959157579315,5.28532840130655,5.57808098237675,5.84181242311294,5.85100484897682,5.65989759747882
"2540","K12572",5.12329301594419,4.56501783167434,5.06064982280389,5.17278358099599,5.00486158705182,5.22247716438743,5.30557215168089,5.4969721109162
"2541","K05941",5.28124552645505,4.94179915937937,5.7918062527338,5.17278358099599,5.52501539798705,5.4334214635612,5.62713503058153,5.26757094784777
"2542","K14986",4.64962684548481,5.07494619070844,4.81610947763809,5.23022281180215,5.08191133869069,4.44618145982845,4.72110367941208,4.64171030883717
"2543","K11805",4.22088477311359,3.78928668096208,3.72101777063876,3.6492062402105,3.44203611551416,3.58571983713356,3.87432977730989,4.15295760113126
"2544","K12267",5.80264290389557,5.23407588723382,4.98406919284981,5.48591489642736,5.00486158705182,5.4334214635612,5.2486672232368,5.41791497840622
"2545","K03949",5.84050036958754,5.80858775252077,5.26719254439961,5.17278358099599,5.28963753383967,5.25468289908852,5.51214142681519,5.22138693728032
"2546","K00738",5.38873095196096,5.3764804964977,5.50136723763528,5.48591489642736,5.35237122914404,5.84181242311294,5.69182893531873,6.1092026458617
"2547","K17768",5.38873095196096,5.3764804964977,5.50136723763528,5.48591489642736,5.35237122914404,5.84181242311294,5.69182893531873,6.1092026458617
"2548","K06062",6.57255386478845,6.78826442143576,7.02576233753438,7.14890825089294,7.33739547782981,7.01892268869129,7.29446128567091,7.28442755302283
"2549","K18405",5.69638714828568,5.70582332546798,5.1330731949057,5.66102614912064,5.62919348577916,5.61628918567909,5.33315837376353,5.04603916421167
"2550","K10285",5.58137750584485,5.40988093902417,6.13869582957069,5.81657689947437,5.98218071962694,6.10687999718636,5.95956633721099,6.1092026458617
"2551","K14376",7.22410418013023,6.75047258748626,6.93086295498532,6.54749733237051,6.62904075347903,7.1495144170686,7.23156154324889,7.0019604690744
"2552","K04728",7.1465606382856,7.56580031632986,7.33814278274717,7.37566604333251,7.83137882684402,7.09869383437336,7.26684507300829,7.0151828868717
"2553","K20296",5.71011878875134,5.34224662459823,4.98406919284981,5.53180770986305,5.08191133869069,5.68784580086793,5.36019919962245,5.5534318768207
"2554","K08738",6.06979739846689,6.11862480038933,5.7918062527338,5.61927320720947,6.1649507672536,5.40520362042023,5.8696898249692,5.69365160527102
"2555","K03943",6.63081038538495,6.11862480038933,6.20545522050188,5.88832665397286,5.85997048091752,6.05411774382788,6.4295024291194,6.33797625906148
"2556","K13412",10.3512868944254,10.0316262221131,10.5126517528982,10.4411314075848,10.5826820685749,10.4136181621493,9.82560340069453,10.0995828179696
"2557","K14561",4.34342782024184,3.78928668096208,3.72101777063876,3.6492062402105,3.73163289373749,3.92784878957003,4.18676524857046,4.20691093745454
"2558","K13354",5.40585319534537,5.03203011628222,5.26719254439961,4.84148040470955,4.92305724446273,4.75970050503897,5.30557215168089,5.4381082627128
"2559","K03350",6.2297418853541,5.62346742852524,5.60505729772566,5.53180770986305,5.7261165432672,6.15774744314272,5.7127439422008,5.95181798460561
"2560","K15289",4.84470610419414,4.68448833239034,4.11043691322429,4.28124800268776,4.41098717140293,4.61277633118604,4.80494789088028,4.71277588382683
"2561","K17576",8.27255764643155,7.91149411912956,8.31798996103388,8.40008150449546,8.55714633323652,8.7640303828106,8.0886732907929,8.38781770595913
"2562","K11583",4.89542052293006,4.79363794333221,4.51402974045441,5.04998940584271,4.92305724446273,5.01119480599624,5.43826410363232,5.07253575899874
"2563","K09272",6.78618216618861,7.05932665148546,7.24662908451811,7.05948978857477,7.39660833005608,7.2225255044337,7.67129606238789,7.10447899406068
"2564","K14972",4.52292420744762,4.79363794333221,4.62299004036672,5.04998940584271,4.27677957492111,4.66367253677779,5.06201619328921,4.78007859165642
"2565","K21804",3.98060147914019,3.78928668096208,4.11043691322429,3.6492062402105,3.44203611551416,3.82755781422924,4.25247561619039,4.03627731085445
"2566","K08900",5.71011878875134,6.05767894391218,5.3892668160583,5.81657689947437,5.98218071962694,5.82082557562346,6.06036678345182,6.23955802346834
"2567","K20298",5.05893624697712,4.62617861753033,4.90278116357978,4.91471890617687,4.5315696938922,5.22247716438743,4.76371076313647,5.24467522425656
"2568","K11830",5.68251918888589,5.40988093902417,5.44645633865747,4.91471890617687,5.22387685978058,5.37639441382204,5.48795205367103,5.74280113028542
"2569","K18038",11.5328797597401,11.1106588870212,11.2381826492567,10.7535379574022,11.2386559567098,11.4260772474337,11.201109818448,11.5532405803082
"2570","K17808",4.87030991282583,4.84492175494925,4.62299004036672,4.68123855852436,4.5315696938922,4.32077430308287,5.02821814841379,4.30761676574158
"2571","K21806",4.0332049915776,3.78928668096208,3.72101777063876,3.84913674762801,4.5315696938922,4.10252563801767,4.18676524857046,4.03627731085445
"2572","K07140",4.64962684548481,4.74022845326971,4.11043691322429,4.59283563988813,4.12466798416602,4.25262517591023,4.58394069275951,4.20691093745454
"2573","K04733",7.24750277343299,7.09991352897879,7.54429295552416,7.51660934309311,7.83137882684402,7.73036084839032,7.54486618008024,7.21168878672258
"2574","K16185",5.05893624697712,4.9876833903964,4.51402974045441,4.59283563988813,4.64134179111593,4.3851404501789,4.37353778282438,4.52692005057997
"2575","K00860",4.13109959534137,4.01611222604498,4.51402974045441,4.28124800268776,4.27677957492111,4.75970050503897,4.1169137399137,4.03627731085445
"2576","K06130",5.40585319534537,5.27109526444566,4.90278116357978,5.11279067092663,4.92305724446273,4.7125928257059,4.88367637888146,5.37661652604279
"2577","K03167",5.69638714828568,5.56572715372202,5.1330731949057,5.95659543174134,5.77216893732489,5.92276119655623,5.67059595929433,5.74280113028542
"2578","K07942",5.75052272482987,5.94987546026036,5.87660364295086,5.98952912009383,5.62919348577916,5.86249043474693,5.48795205367103,5.24467522425656
"2579","K14301",5.58137750584485,5.73223016180095,5.60505729772566,6.11408720040514,5.77216893732489,5.37639441382204,5.94204377516494,6.07146780702633
"2580","K16617",4.99131727565129,5.07494619070844,4.62299004036672,4.76386082981924,4.64134179111593,4.50427026519725,4.53465191776606,4.30761676574158
"2581","K12479",5.33604362536422,5.15685868890756,5.1330731949057,5.33829195577099,5.28963753383967,4.75970050503897,4.84490855553366,4.74686984378003
"2582","K10426",4.791930568635,5.23407588723382,4.90278116357978,5.48591489642736,5.00486158705182,5.04880502283018,4.84490855553366,4.71277588382683
"2583","K12816",4.73690050741612,4.50067051101057,5.1330731949057,5.23022281180215,4.83581398021254,4.89148930010002,4.99353869636282,5.22138693728032
"2584","K03015",4.26320779470436,4.01611222604498,4.81610947763809,4.01379929287045,4.27677957492111,4.32077430308287,4.42967754596581,4.35484250860504
"2585","K01814",4.45431367401355,4.62617861753033,4.26125715635484,4.59283563988813,4.74227473687128,4.32077430308287,4.92132651256519,4.93442809572294
"2586","K10841",5.38873095196096,5.47434393125467,5.32959157579315,5.38928149449575,4.83581398021254,5.04880502283018,5.64903487385254,5.31223884086634
"2587","K11529",4.34342782024184,4.01611222604498,4.11043691322429,3.6492062402105,4.27677957492111,4.25262517591023,4.18676524857046,4.48615005456083
"2588","K13339",5.26247897430372,5.34224662459823,5.1330731949057,5.7015653563257,5.22387685978058,5.5915959947935,5.64903487385254,5.80575979511573
"2589","K17985",6.4962254251853,6.32205232703914,5.7918062527338,6.22857375508504,5.81675601694817,6.28510275242709,5.97687392816195,6.20517726933708
"2590","K20294",4.791930568635,4.56501783167434,5.1330731949057,4.98408240335332,4.74227473687128,5.37639441382204,5.06201619328921,4.96322618755813
"2591","K00976",4.13109959534137,4.11290802815795,3.72101777063876,4.15567892709546,4.12466798416602,4.25262517591023,4.53465191776606,4.48615005456083
"2592","K17593",6.54251018190942,6.3893600064767,6.0686367059627,6.30876216516798,6.49954213730754,6.57358707215589,6.06036678345182,5.90956956870644
"2593","K17781",4.87030991282583,5.07494619070844,5.06064982280389,4.84148040470955,4.83581398021254,4.61277633118604,5.46333171774451,5.07253575899874
"2594","K18674",4.87030991282583,5.07494619070844,5.06064982280389,4.84148040470955,4.83581398021254,4.61277633118604,5.46333171774451,5.07253575899874
"2595","K01578",6.2202565651226,6.35610375413866,5.91715880801938,6.52534327289445,5.81675601694817,6.26979374454263,6.29861859311252,6.48825224152539
"2596","K03139",4.38155450897215,4.20171422164154,4.39437897551672,4.68123855852436,4.27677957492111,4.7125928257059,4.92132651256519,4.67774260011138
"2597","K03359",4.3040145905366,4.43273137785463,4.39437897551672,4.59283563988813,4.64134179111593,5.08538307223217,4.72110367941208,4.40023869461221
"2598","K07198",7.61065738151031,7.33049597662553,6.95035163730732,7.3254392237789,6.81456563203894,7.33652804172295,7.11245389414181,7.28987329880588
"2599","K00789",7.27963377138091,6.91888458535427,7.56967605038126,7.3254392237789,7.14354663538501,6.85495612375327,7.42510568973848,7.40974962379544
"2600","K17499",4.52292420744762,4.20171422164154,4.51402974045441,4.15567892709546,4.83581398021254,4.66367253677779,4.48330038449561,4.81245137095118
"2601","K00587",5.18470675944538,5.07494619070844,5.65413812783622,5.17278358099599,5.22387685978058,5.7335902830296,5.09497957081484,5.31223884086634
"2602","K18247",5.43947115033582,5.56572715372202,5.06064982280389,4.98408240335332,4.83581398021254,5.15567297370466,5.2486672232368,5.41791497840622
"2603","K14312",7.00539359034575,7.33899232847159,7.61913749862411,7.69525071730791,7.78784018168372,7.56568977993993,7.42510568973848,7.32212156708541
"2604","K16555",4.38155450897215,4.43273137785463,3.93487807779479,4.15567892709546,4.41098717140293,3.71512116794061,4.18676524857046,4.15295760113126
"2605","K04984",5.0142413626047,4.84492175494925,4.90278116357978,5.04998940584271,4.64134179111593,4.44618145982845,4.53465191776606,4.44396251869936
"2606","K14807",3.86633314943534,4.01611222604498,3.93487807779479,4.15567892709546,4.12466798416602,4.1801201593817,4.53465191776606,4.52692005057997
"2607","K19539",6.44025847677954,6.50000301149295,6.13869582957069,6.96412991652146,6.19883690054606,6.40198484814076,6.45429619495706,6.42008920487674
"2608","K14411",3.98060147914019,4.20171422164154,4.51402974045441,4.49765623422506,4.12466798416602,3.82755781422924,4.42967754596581,4.25837820371573
"2609","K13293",7.442537667045,7.24265103299098,7.49214278101562,7.59287065121102,7.71996002738953,7.8425750239888,7.1806624245756,7.20016409327441
"2610","K20179",5.75052272482987,5.62346742852524,5.60505729772566,5.85290949347403,5.35237122914404,5.86249043474693,5.7536582618119,6.20517726933708
"2611","K12398",5.22415040456407,5.30713446540515,4.7232072855528,5.43844528215566,5.08191133869069,5.12098781799082,4.92132651256519,5.41791497840622
"2612","K02219",4.34342782024184,4.20171422164154,4.26125715635484,4.15567892709546,3.73163289373749,3.92784878957003,3.67028093359806,4.03627731085445
"2613","K10878",4.61914034172326,4.36070293789562,4.90278116357978,4.28124800268776,4.5315696938922,4.89148930010002,4.84490855553366,4.44396251869936
"2614","K14293",6.693631696678,6.30471619709071,6.17246812872443,6.22857375508504,5.94260984971272,6.3447427808982,5.99397186868238,6.00625015652845
"2615","K03259",6.52724801591205,6.57409141565935,6.472255833253,6.38467157536536,5.94260984971272,5.96155526208269,6.18448671810312,6.22818997972907
"2616","K07119",5.77682505127877,6.05767894391218,6.13869582957069,5.57622891738065,5.52501539798705,5.79952027565945,5.97687392816195,6.15800157215309
"2617","K12580",7.2976769507795,7.49156097730707,7.35284437491227,7.36327284352961,6.95926831658874,7.78488772358597,7.13555181526668,7.24571849529568
"2618","K07102",4.17690379766909,3.90927887057034,4.11043691322429,4.39438951853489,4.74227473687128,4.3851404501789,4.25247561619039,4.30761676574158
"2619","K01231",4.5878913903558,4.50067051101057,4.11043691322429,4.84148040470955,4.83581398021254,4.80513807092394,4.58394069275951,4.67774260011138
"2620","K14713",4.22088477311359,4.11290802815795,4.26125715635484,4.28124800268776,4.74227473687128,4.66367253677779,4.1169137399137,4.20691093745454
"2621","K11320",7.68788409773663,7.92283210963748,8.27237646823545,8.09033922711735,8.35580671063683,8.04375702948621,8.43067434301879,8.11811312852312
"2622","K22377",5.24344989386629,5.15685868890756,5.20179388778037,5.48591489642736,5.67849613636443,5.82082557562346,5.53591524562846,5.58983368355032
"2623","K11855",5.64006872095448,5.62346742852524,5.83484466847325,5.61927320720947,6.1649507672536,5.7778864386426,5.33315837376353,5.85119139705194
"2624","K03769",5.33604362536422,5.11652712316249,5.06064982280389,4.68123855852436,4.74227473687128,4.97248769363267,4.76371076313647,4.67774260011138
"2625","K12737",5.38873095196096,5.65146324786038,5.70154973307548,5.43844528215566,5.81675601694817,5.51476721480428,6.04405807010134,5.33403628687654
"2626","K14298",5.45597734495843,4.9876833903964,5.60505729772566,4.91471890617687,5.41235686582768,5.3168937625869,5.21929608165223,5.09851719680494
"2627","K04382",5.22415040456407,5.03203011628222,4.7232072855528,5.33829195577099,5.00486158705182,5.48818075218552,5.27741687188055,5.2900878265736
"2628","K20305",5.62562633732515,5.30713446540515,5.3892668160583,5.81657689947437,5.62919348577916,5.15567297370466,5.79341105210812,5.69365160527102
"2629","K10706",5.45597734495843,5.27109526444566,5.9565791457952,5.85290949347403,5.7261165432672,5.84181242311294,5.62713503058153,5.90956956870644
"2630","K13111",4.84470610419414,4.56501783167434,4.62299004036672,4.01379929287045,4.64134179111593,4.44618145982845,4.58394069275951,4.60461291266766
"2631","K17530",5.31802081584819,5.11652712316249,5.7918062527338,5.38928149449575,5.22387685978058,5.08538307223217,5.51214142681519,5.5534318768207
"2632","K11644",8.56063532367427,8.33286734002506,8.15159716144816,7.91480818530602,8.01249251904985,8.08778398205095,7.86776123963561,7.91132987015479
"2633","K20299",6.45647430273975,6.96357964324112,6.64996719635733,7.14890825089294,6.81456563203894,6.58597105995765,6.57218837869775,6.53502090559644
"2634","K05034",4.99131727565129,5.27109526444566,5.3892668160583,4.76386082981924,4.92305724446273,5.08538307223217,4.67702155983799,4.96322618755813
"2635","K02133",9.08492619972616,8.81874927233155,8.83447299018676,8.49390828831926,8.51773394857513,8.44672798654103,8.44612475111331,8.49998662943882
"2636","K01854",4.45431367401355,3.65091956100718,3.93487807779479,4.01379929287045,4.27677957492111,4.10252563801767,4.042224925691,4.15295760113126
"2637","K11416",6.14200228024918,6.17705709564895,6.20545522050188,5.85290949347403,6.13023535400191,5.56645616145166,6.09243095399967,6.30592082234411
"2638","K06925",4.67939144359418,4.36070293789562,4.11043691322429,4.49765623422506,4.5315696938922,4.66367253677779,4.63134561515831,4.90498514764189
"2639","K03424",5.12329301594419,4.9876833903964,4.51402974045441,5.04998940584271,4.92305724446273,4.55971554908469,4.957926792256,4.64171030883717
"2640","K00211",4.92005819174866,5.03203011628222,4.81610947763809,4.49765623422506,4.41098717140293,4.55971554908469,4.92132651256519,4.93442809572294
"2641","K15227",4.92005819174866,5.03203011628222,4.81610947763809,4.49765623422506,4.41098717140293,4.55971554908469,4.92132651256519,4.93442809572294
"2642","K01285",6.75381083367832,6.95253575458781,6.41713556318308,6.73280033431512,6.26427573498178,6.41594315671095,6.40426992647019,6.43989898368453
"2643","K01012",6.08034050681201,5.47434393125467,5.87660364295086,5.88832665397286,5.98218071962694,5.7335902830296,5.58227372008066,5.45800983954352
"2644","K08796",7.324324109471,7.65691840569553,7.39606833631634,6.9966256769451,7.42532497622718,7.15781241118538,7.00783316739522,7.07952745317058
"2645","K13110",4.45431367401355,4.56501783167434,4.7232072855528,4.49765623422506,4.83581398021254,4.61277633118604,5.09497957081484,4.99140925824675
"2646","K11274",7.43440859147041,7.08987385305463,7.74699640715756,7.7533570253205,7.52154589823118,7.68520212546532,7.40624969409739,7.29529849349882
"2647","K15078",4.73690050741612,4.36070293789562,4.11043691322429,4.15567892709546,4.5315696938922,4.66367253677779,4.53465191776606,4.25837820371573
"2648","K07897",4.967989342335,4.84492175494925,4.98406919284981,4.98408240335332,5.00486158705182,5.25468289908852,5.3867167860189,5.4969721109162
"2649","K04507",4.22088477311359,4.20171422164154,3.72101777063876,4.01379929287045,3.9475271791568,3.58571983713356,4.18676524857046,3.90483067108606
"2650","K05954",4.45431367401355,4.43273137785463,3.93487807779479,4.39438951853489,4.12466798416602,4.01887512658513,4.48330038449561,4.52692005057997
"2651","K07466",5.38873095196096,5.53593105830571,5.87660364295086,5.95659543174134,6.05814389357564,5.5915959947935,5.85100484897682,5.85119139705194
"2652","K06965",5.28124552645505,5.30713446540515,5.32959157579315,5.81657689947437,5.15476313615636,5.54085260602004,5.67059595929433,5.6253063238028
"2653","K03644",7.68103218822428,7.70369327761792,7.63124178540818,7.13438646005824,7.21111013781355,7.19859833462976,7.44371770870746,7.47333259360659
"2654","K08852",6.77332129657889,7.22441895688318,7.26229167722545,7.54978878452474,7.16073771111384,7.16606274943359,7.04897904805805,6.95469831006845
"2655","K08515",8.64221502202482,8.22254052114751,8.04711158578234,8.14198546179416,8.31039316101383,8.59133798244121,8.06884422082492,8.14537235482982
"2656","K03572",6.11150682585029,6.07828710713531,6.26921621532347,6.63283059044471,6.29589898060247,6.17430568293992,6.59464255981186,6.58919392433183
"2657","K11253",7.49037050736082,7.73619735251396,7.58220166982932,7.11971635304937,7.24373676059428,7.28444967012795,7.18804504650294,7.12900441015138
"2658","K11840",8.77995132849585,8.71827264354666,8.57752309634513,8.39400952352962,8.61431568106409,8.38808716184504,8.36065366622019,8.07780542933694
"2659","K13346",5.05893624697712,4.94179915937937,5.20179388778037,5.33829195577099,4.83581398021254,5.56645616145166,5.12715120520277,5.09851719680494
"2660","K04511",5.05893624697712,4.50067051101057,4.90278116357978,5.11279067092663,4.83581398021254,4.7125928257059,4.53465191776606,4.96322618755813
"2661","K01411",6.84880977520116,7.04899809575982,6.71984990271328,6.96412991652146,6.41580210905176,6.44345638585296,6.78228738305623,6.86256734964491
"2662","K00308",4.22088477311359,4.28396279612654,3.72101777063876,4.15567892709546,3.9475271791568,4.3851404501789,4.37353778282438,4.25837820371573
"2663","K12259",4.22088477311359,4.28396279612654,3.72101777063876,4.15567892709546,3.9475271791568,4.3851404501789,4.37353778282438,4.25837820371573
"2664","K12847",4.08327741262141,4.20171422164154,4.7232072855528,4.15567892709546,4.64134179111593,4.44618145982845,4.37353778282438,4.40023869461221
"2665","K10756",3.80368117001131,4.01611222604498,4.26125715635484,4.49765623422506,4.27677957492111,4.10252563801767,4.42967754596581,4.09620710999739
"2666","K02136",6.72069076740867,6.65820729216099,6.3887552341669,6.67366039380982,6.09464830949764,6.26979374454263,6.44195318762718,6.64990521791317
"2667","K05970",5.97119579107808,5.80858775252077,5.50136723763528,5.74096146457995,5.94260984971272,5.40520362042023,6.01086528054777,5.6253063238028
"2668","K12864",5.56630921396385,5.59489705049749,5.1330731949057,5.92287443547905,5.62919348577916,5.5915959947935,5.7536582618119,5.65989759747882
"2669","K11296",6.12174505868542,5.99398897026091,6.20545522050188,5.57622891738065,5.77216893732489,6.05411774382788,6.19926481828835,6.13381208297163
"2670","K01805",4.0332049915776,4.79363794333221,4.51402974045441,4.49765623422506,4.64134179111593,4.55971554908469,4.48330038449561,4.35484250860504
"2671","K20307",6.75381083367832,6.711656256839,6.23769333455047,6.65339116820288,6.41580210905176,6.57358707215589,6.33916196100654,6.16994334154056
"2672","K01090",9.18267532235386,8.79736040748996,8.53309292902201,8.58200021387925,8.51773394857513,8.5697739537796,8.60321995306905,8.74927541495415
"2673","K10896",6.2297418853541,5.9721045644281,6.0686367059627,5.7015653563257,6.29589898060247,6.17430568293992,6.39148418341398,5.95181798460561
"2674","K08837",3.92512169743489,3.78928668096208,3.72101777063876,3.84913674762801,3.73163289373749,4.01887512658513,4.31458836877884,4.20691093745454
"2675","K08857",3.92512169743489,3.78928668096208,3.72101777063876,3.84913674762801,3.73163289373749,4.01887512658513,4.31458836877884,4.20691093745454
"2676","K09187",3.92512169743489,3.78928668096208,3.72101777063876,3.84913674762801,3.73163289373749,4.01887512658513,4.31458836877884,4.20691093745454
"2677","K10276",5.68251918888589,5.73223016180095,6.20545522050188,5.88832665397286,6.02067259924439,6.15774744314272,6.13920586925589,6.26202487711673
"2678","K10427",4.87030991282583,4.74022845326971,4.51402974045441,5.17278358099599,4.64134179111593,4.97248769363267,4.58394069275951,4.67774260011138
"2679","K13143",4.84470610419414,4.94179915937937,4.51402974045441,4.59283563988813,5.00486158705182,4.80513807092394,5.12715120520277,5.07253575899874
"2680","K01142",4.64962684548481,5.3764804964977,4.90278116357978,4.91471890617687,5.00486158705182,4.93261224610546,4.99353869636282,4.71277588382683
"2681","K13291",4.3040145905366,4.79363794333221,4.81610947763809,4.59283563988813,4.64134179111593,4.80513807092394,5.06201619328921,4.71277588382683
"2682","K13576",7.12650265844939,6.91888458535427,6.472255833253,6.56931304901298,6.55275817836876,6.64633110636478,6.73258299429989,6.81796264097518
"2683","K12614",5.8279942724645,6.21471643788314,6.0686367059627,6.20080628935062,6.13023535400191,5.64055185892909,6.07648965645006,5.75880796687656
"2684","K05928",4.17690379766909,4.01611222604498,3.72101777063876,4.15567892709546,4.27677957492111,3.71512116794061,4.18676524857046,4.15295760113126
"2685","K06867",7.84017648524173,7.6155793421184,8.14317362434381,7.78155392476098,8.09517032748176,8.15554352304848,7.63936983024647,7.88999563310395
"2686","K00294",6.97204443083096,6.6307148431165,6.82923689953029,6.50284010070689,6.41580210905176,6.62249198359769,6.70191046196136,6.30592082234411
"2687","K07952",4.17690379766909,4.36070293789562,4.39437897551672,4.76386082981924,4.27677957492111,4.66367253677779,4.72110367941208,4.48615005456083
"2688","K17606",4.3040145905366,4.56501783167434,4.81610947763809,4.49765623422506,4.41098717140293,4.50427026519725,4.63134561515831,4.09620710999739
"2689","K02137",5.93673696685373,5.62346742852524,5.87660364295086,5.7015653563257,5.46983514142854,5.56645616145166,5.58227372008066,5.26757094784777
"2690","K14209",6.39047431733965,6.67175787205826,5.91715880801938,6.4567406635752,6.26427573498178,6.44345638585296,6.31226178688097,6.36932582157343
"2691","K02114",4.45431367401355,4.28396279612654,4.90278116357978,4.59283563988813,4.5315696938922,4.50427026519725,4.18676524857046,4.44396251869936
